Fighter 0 Round 1 KD,Fighter 1 Round 1 KD,Fighter 0 Round 1 Sig. str.,Fighter 1 Round 1 Sig. str.,Fighter 0 Round 1 Sig. str. %,Fighter 1 Round 1 Sig. str. %,Fighter 0 Round 1 Total str.,Fighter 1 Round 1 Total str.,Fighter 0 Round 1 Td,Fighter 1 Round 1 Td,Fighter 0 Round 1 Td %,Fighter 1 Round 1 Td %,Fighter 0 Round 1 Sub. att,Fighter 1 Round 1 Sub. att,Fighter 0 Round 1 Rev.,Fighter 1 Round 1 Rev.,Fighter 0 Round 1 Ctrl,Fighter 1 Round 1 Ctrl,Fighter 0 Name,Fighter 1 Name,Fighter 0 Round 2 KD,Fighter 1 Round 2 KD,Fighter 0 Round 2 Sig. str.,Fighter 1 Round 2 Sig. str.,Fighter 0 Round 2 Sig. str. %,Fighter 1 Round 2 Sig. str. %,Fighter 0 Round 2 Total str.,Fighter 1 Round 2 Total str.,Fighter 0 Round 2 Td,Fighter 1 Round 2 Td,Fighter 0 Round 2 Td %,Fighter 1 Round 2 Td %,Fighter 0 Round 2 Sub. att,Fighter 1 Round 2 Sub. att,Fighter 0 Round 2 Rev.,Fighter 1 Round 2 Rev.,Fighter 0 Round 2 Ctrl,Fighter 1 Round 2 Ctrl,Fighter 0 Round 3 KD,Fighter 1 Round 3 KD,Fighter 0 Round 3 Sig. str.,Fighter 1 Round 3 Sig. str.,Fighter 0 Round 3 Sig. str. %,Fighter 1 Round 3 Sig. str. %,Fighter 0 Round 3 Total str.,Fighter 1 Round 3 Total str.,Fighter 0 Round 3 Td,Fighter 1 Round 3 Td,Fighter 0 Round 3 Td %,Fighter 1 Round 3 Td %,Fighter 0 Round 3 Sub. att,Fighter 1 Round 3 Sub. att,Fighter 0 Round 3 Rev.,Fighter 1 Round 3 Rev.,Fighter 0 Round 3 Ctrl,Fighter 1 Round 3 Ctrl,Fighter 0 Round 4 KD,Fighter 1 Round 4 KD,Fighter 0 Round 4 Sig. str.,Fighter 1 Round 4 Sig. str.,Fighter 0 Round 4 Sig. str. %,Fighter 1 Round 4 Sig. str. %,Fighter 0 Round 4 Total str.,Fighter 1 Round 4 Total str.,Fighter 0 Round 4 Td,Fighter 1 Round 4 Td,Fighter 0 Round 4 Td %,Fighter 1 Round 4 Td %,Fighter 0 Round 4 Sub. att,Fighter 1 Round 4 Sub. att,Fighter 0 Round 4 Rev.,Fighter 1 Round 4 Rev.,Fighter 0 Round 4 Ctrl,Fighter 1 Round 4 Ctrl,Fighter 0 Round 5 KD,Fighter 1 Round 5 KD,Fighter 0 Round 5 Sig. str.,Fighter 1 Round 5 Sig. str.,Fighter 0 Round 5 Sig. str. %,Fighter 1 Round 5 Sig. str. %,Fighter 0 Round 5 Total str.,Fighter 1 Round 5 Total str.,Fighter 0 Round 5 Td,Fighter 1 Round 5 Td,Fighter 0 Round 5 Td %,Fighter 1 Round 5 Td %,Fighter 0 Round 5 Sub. att,Fighter 1 Round 5 Sub. att,Fighter 0 Round 5 Rev.,Fighter 1 Round 5 Rev.,Fighter 0 Round 5 Ctrl,Fighter 1 Round 5 Ctrl,Fighter 0 Round 1 Sig. str,Fighter 1 Round 1 Sig. str,Fighter 0 Round 1 Head,Fighter 1 Round 1 Head,Fighter 0 Round 1 Body,Fighter 1 Round 1 Body,Fighter 0 Round 1 Leg,Fighter 1 Round 1 Leg,Fighter 0 Round 1 Distance,Fighter 1 Round 1 Distance,Fighter 0 Round 1 Clinch,Fighter 1 Round 1 Clinch,Fighter 0 Round 1 Ground,Fighter 1 Round 1 Ground,Fighter 0 Round 2 Sig. str,Fighter 1 Round 2 Sig. str,Fighter 0 Round 2 Head,Fighter 1 Round 2 Head,Fighter 0 Round 2 Body,Fighter 1 Round 2 Body,Fighter 0 Round 2 Leg,Fighter 1 Round 2 Leg,Fighter 0 Round 2 Distance,Fighter 1 Round 2 Distance,Fighter 0 Round 2 Clinch,Fighter 1 Round 2 Clinch,Fighter 0 Round 2 Ground,Fighter 1 Round 2 Ground,Fighter 0 Round 3 Sig. str,Fighter 1 Round 3 Sig. str,Fighter 0 Round 3 Head,Fighter 1 Round 3 Head,Fighter 0 Round 3 Body,Fighter 1 Round 3 Body,Fighter 0 Round 3 Leg,Fighter 1 Round 3 Leg,Fighter 0 Round 3 Distance,Fighter 1 Round 3 Distance,Fighter 0 Round 3 Clinch,Fighter 1 Round 3 Clinch,Fighter 0 Round 3 Ground,Fighter 1 Round 3 Ground,Fighter 0 Round 4 Sig. str,Fighter 1 Round 4 Sig. str,Fighter 0 Round 4 Head,Fighter 1 Round 4 Head,Fighter 0 Round 4 Body,Fighter 1 Round 4 Body,Fighter 0 Round 4 Leg,Fighter 1 Round 4 Leg,Fighter 0 Round 4 Distance,Fighter 1 Round 4 Distance,Fighter 0 Round 4 Clinch,Fighter 1 Round 4 Clinch,Fighter 0 Round 4 Ground,Fighter 1 Round 4 Ground,Fighter 0 Round 5 Sig. str,Fighter 1 Round 5 Sig. str,Fighter 0 Round 5 Head,Fighter 1 Round 5 Head,Fighter 0 Round 5 Body,Fighter 1 Round 5 Body,Fighter 0 Round 5 Leg,Fighter 1 Round 5 Leg,Fighter 0 Round 5 Distance,Fighter 1 Round 5 Distance,Fighter 0 Round 5 Clinch,Fighter 1 Round 5 Clinch,Fighter 0 Round 5 Ground,Fighter 1 Round 5 Ground,Winner,Method
0,0,20,2,46.0,7.0,20,2,0,0,,,0,0,0,0,0.0,1.0,Miguel Torres,Antonio Banuelos,0.0,0.0,25.0,3.0,35.0,6.0,25.0,3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,37.0,8.0,28.0,5.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,15,2,1,0,4,0,20,2,0,0,0,0,25.0,3.0,21.0,2.0,1.0,0.0,3.0,1.0,24.0,2.0,1.0,1.0,0.0,0.0,28.0,5.0,25.0,5.0,3.0,0.0,0.0,0.0,28.0,4.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,20,12,50.0,29.0,31,13,2,0,66.0,,0,1,0,0,115.0,0.0,Donald Cerrone,Paul Kelly,0.0,0.0,17.0,10.0,50.0,29.0,31.0,16.0,1.0,0.0,100.0,,1.0,1.0,0.0,0.0,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12,6,11,8,1,6,0,15,11,1,1,4,0,17.0,10.0,8.0,5.0,5.0,3.0,4.0,2.0,11.0,10.0,1.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,SUB  Rear Naked Choke
0,0,17,3,36.0,12.0,20,8,1,0,33.0,,0,1,0,0,75.0,0.0,Chad Mendes,Michihiro Omigawa,0.0,0.0,24.0,6.0,54.0,17.0,27.0,20.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,115.0,14.0,0.0,0.0,15.0,9.0,45.0,27.0,20.0,31.0,1.0,0.0,33.0,,0.0,1.0,0.0,0.0,185.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3,9,2,0,0,8,1,17,3,0,0,0,0,24.0,6.0,16.0,6.0,3.0,0.0,5.0,0.0,13.0,4.0,1.0,2.0,10.0,0.0,15.0,9.0,14.0,7.0,1.0,2.0,0.0,0.0,8.0,8.0,0.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,8,16,36.0,45.0,8,27,0,3,,75.0,0,0,0,0,21.0,74.0,Norifumi Yamamoto,Demetrious Johnson,0.0,0.0,5.0,11.0,18.0,32.0,6.0,14.0,0.0,3.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,3.0,11.0,18.0,33.0,3.0,29.0,0.0,4.0,,80.0,0.0,0.0,0.0,0.0,3.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,5,7,2,7,1,2,6,6,2,8,0,2,5.0,11.0,5.0,3.0,0.0,3.0,0.0,5.0,5.0,8.0,0.0,3.0,0.0,0.0,3.0,11.0,2.0,7.0,1.0,2.0,0.0,2.0,3.0,9.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U-DEC
0,0,23,13,62.0,39.0,29,43,0,0,0.0,0.0,0,0,0,0,155.0,50.0,Paul Taylor,Gabe Ruediger,1.0,0.0,14.0,4.0,58.0,25.0,18.0,17.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,43.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,13,19,6,2,5,2,2,18,7,5,6,0,0,14.0,4.0,12.0,4.0,1.0,0.0,1.0,0.0,7.0,4.0,6.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Kick
1,0,9,1,69.0,33.0,12,1,0,0,,,0,0,0,0,7.0,0.0,Kyle Kingsbury,Ricardo Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,5,1,3,0,1,0,2,1,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
0,0,9,12,39.0,38.0,22,24,2,0,50.0,,1,0,0,0,229.0,13.0,Mike Pierce,Kenny Robertson,1.0,0.0,10.0,0.0,71.0,0.0,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,12,5,3,3,9,1,0,4,1,4,11,1,0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punches
2,0,17,2,51.0,20.0,28,2,0,1,,16.0,0,0,0,0,5.0,58.0,Melvin Guillard,Evan Dunham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2,15,0,2,2,0,0,8,2,6,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Knees
2,0,16,3,59.0,37.0,17,4,0,0,,0.0,0,0,0,0,14.0,33.0,Matt Mitrione,Tim Hague,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,11,0,0,0,5,3,10,3,1,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
2,0,9,12,56.0,37.0,9,12,0,0,,0.0,0,0,0,0,7.0,0.0,Mark Hominick,George Roop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,12,8,4,1,1,0,7,8,12,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
0,0,3,15,37.0,50.0,6,29,0,0,,0.0,0,0,0,0,21.0,118.0,Pat Barry,Joey Beltran,0.0,0.0,17.0,20.0,48.0,26.0,17.0,34.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,26.0,20.0,55.0,27.0,35.0,41.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,32.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,1,6,0,3,2,6,3,2,0,13,0,0,17.0,20.0,6.0,15.0,1.0,1.0,10.0,4.0,17.0,14.0,0.0,6.0,0.0,0.0,26.0,20.0,7.0,14.0,1.0,3.0,18.0,3.0,23.0,10.0,1.0,10.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,13,26,41.0,42.0,21,33,0,0,,,0,0,0,0,2.0,157.0,Cole Miller,Matt Wiman,0.0,0.0,6.0,26.0,42.0,50.0,17.0,32.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,1.0,246.0,0.0,0.0,3.0,24.0,37.0,45.0,22.0,41.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,26,7,18,6,0,0,8,2,12,10,5,1,9,6.0,26.0,1.0,24.0,5.0,0.0,0.0,2.0,3.0,4.0,3.0,1.0,0.0,21.0,3.0,24.0,2.0,20.0,1.0,1.0,0.0,3.0,2.0,6.0,1.0,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U-DEC
0,0,9,18,18.0,42.0,9,22,1,0,14.0,,0,0,0,0,44.0,58.0,Cody McKenzie,Yves Edwards,0.0,0.0,7.0,15.0,31.0,45.0,46.0,19.0,1.0,0.0,50.0,,0.0,1.0,0.0,0.0,128.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,6,7,1,6,2,5,9,15,0,2,0,1,7.0,15.0,6.0,8.0,1.0,5.0,0.0,2.0,2.0,12.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SUB  Rear Naked Choke
0,0,2,1,50.0,100.0,11,10,1,0,100.0,0.0,0,0,0,0,185.0,0.0,DaMarques Johnson,Mike Guymon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,0,0,0,1,0,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,SUB  Injury
0,0,9,3,56.0,50.0,27,12,2,0,50.0,,1,0,0,0,210.0,5.0,Rani Yahya,Mike Brown,0.0,0.0,12.0,9.0,63.0,40.0,19.0,23.0,0.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,15.0,181.0,0.0,0.0,19.0,3.0,82.0,100.0,51.0,15.0,1.0,0.0,20.0,,0.0,0.0,1.0,0.0,239.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,0,3,4,0,5,0,7,0,0,0,2,3,12.0,9.0,3.0,4.0,5.0,2.0,4.0,3.0,8.0,1.0,4.0,6.0,0.0,2.0,19.0,3.0,15.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,4,0,57.0,0.0,16,11,1,0,100.0,,0,0,0,0,263.0,0.0,Waylon Lowe,Willamy Freire,0.0,0.0,4.0,6.0,50.0,50.0,13.0,22.0,2.0,0.0,66.0,,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,7.0,17.0,53.0,48.0,9.0,34.0,1.0,1.0,25.0,100.0,0.0,0.0,0.0,0.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,3,0,0,0,1,0,0,0,3,0,4.0,6.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,7.0,17.0,7.0,14.0,0.0,2.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,17,2,94.0,66.0,56,9,1,0,50.0,,0,0,0,0,270.0,0.0,Charlie Brenneman,Amilcar Alves,0.0,0.0,4.0,4.0,50.0,50.0,23.0,8.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,5.0,4.0,55.0,44.0,35.0,8.0,1.0,0.0,33.0,,0.0,0.0,0.0,0.0,239.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2,1,1,3,1,13,0,0,1,0,0,17,1,4.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,5.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,21,23,50.0,53.0,23,23,0,0,,,0,0,0,0,0.0,0.0,Will Campuzano,Chris Cariaso,0.0,0.0,22.0,12.0,44.0,25.0,25.0,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,32.0,28.0,38.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,23,15,10,5,8,1,5,19,22,2,1,0,0,22.0,12.0,11.0,10.0,10.0,1.0,1.0,1.0,21.0,11.0,1.0,1.0,0.0,0.0,19.0,32.0,11.0,28.0,8.0,4.0,0.0,0.0,14.0,30.0,3.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U-DEC
0,3,10,25,41.0,43.0,10,47,0,1,0.0,50.0,0,1,0,0,12.0,88.0,Frankie Edgar,Gray Maynard,0.0,0.0,21.0,6.0,42.0,19.0,21.0,6.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,21.0,17.0,45.0,53.0,23.0,17.0,0.0,2.0,,50.0,1.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,23.0,7.0,52.0,17.0,23.0,7.0,2.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,20.0,16.0,32.0,30.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,25,5,24,3,1,2,0,10,13,0,4,0,8,21.0,6.0,10.0,5.0,8.0,1.0,3.0,0.0,21.0,5.0,0.0,1.0,0.0,0.0,21.0,17.0,14.0,14.0,3.0,2.0,4.0,1.0,21.0,17.0,0.0,0.0,0.0,0.0,23.0,7.0,17.0,6.0,3.0,1.0,3.0,0.0,15.0,7.0,5.0,0.0,3.0,0.0,20.0,16.0,16.0,13.0,3.0,3.0,1.0,0.0,19.0,14.0,1.0,2.0,0.0,0.0,-1,S-DEC
0,3,7,30,28.0,60.0,16,48,0,0,0.0,,0,1,0,0,8.0,104.0,Chris Leben,Brian Stann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30,2,22,3,7,2,1,3,10,4,12,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KO/TKO  Knee
0,0,9,18,56.0,52.0,12,46,0,1,,100.0,0,1,0,0,10.0,257.0,Brandon Vera,Thiago Silva,0.0,0.0,7.0,14.0,41.0,41.0,11.0,45.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,14.0,258.0,0.0,0.0,3.0,19.0,27.0,59.0,4.0,54.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,0.0,258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,1,13,5,5,3,0,3,1,6,4,0,13,7.0,14.0,3.0,9.0,1.0,5.0,3.0,0.0,6.0,4.0,1.0,1.0,0.0,9.0,3.0,19.0,1.0,14.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,Overturned
0,0,5,8,22.0,61.0,13,12,0,1,,100.0,1,0,0,0,0.0,210.0,Nate Diaz,Dong Hyun Kim,0.0,0.0,7.0,7.0,30.0,31.0,34.0,18.0,0.0,2.0,,66.0,0.0,0.0,1.0,0.0,11.0,207.0,0.0,0.0,24.0,4.0,60.0,36.0,34.0,4.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,106.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,2,3,2,1,1,4,4,4,1,0,0,4,7.0,7.0,5.0,3.0,2.0,0.0,0.0,4.0,7.0,6.0,0.0,0.0,0.0,1.0,24.0,4.0,15.0,3.0,6.0,0.0,3.0,1.0,5.0,3.0,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U-DEC
0,0,6,5,21.0,11.0,9,5,2,0,40.0,,0,0,0,0,47.0,4.0,Clay Guida,Takanori Gomi,0.0,0.0,6.0,9.0,18.0,23.0,7.0,9.0,1.0,0.0,25.0,,2.0,0.0,0.0,0.0,61.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,4,4,2,1,0,0,5,5,0,0,1,0,6.0,9.0,6.0,7.0,0.0,2.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,SUB  Guillotine Choke
0,0,10,6,55.0,27.0,25,15,0,1,0.0,33.0,0,0,0,0,19.0,149.0,Jeremy Stephens,Marcus Davis,0.0,0.0,6.0,2.0,31.0,10.0,17.0,34.0,0.0,1.0,0.0,100.0,2.0,0.0,0.0,0.0,41.0,114.0,1.0,0.0,9.0,9.0,29.0,26.0,9.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,1,6,5,0,4,0,3,6,7,0,0,0,6.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,9.0,9.0,6.0,5.0,2.0,1.0,1.0,3.0,8.0,9.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
0,0,38,10,54.0,35.0,50,15,0,0,,0.0,0,1,0,0,156.0,6.0,Dustin Poirier,Josh Grispi,0.0,0.0,25.0,1.0,49.0,12.0,38.0,5.0,0.0,1.0,,25.0,0.0,1.0,1.0,0.0,214.0,10.0,0.0,0.0,14.0,5.0,51.0,71.0,18.0,15.0,0.0,1.0,,33.0,0.0,0.0,0.0,0.0,99.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,10,22,2,8,4,8,4,19,7,18,3,1,0,25.0,1.0,22.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,16.0,0.0,6.0,0.0,14.0,5.0,11.0,4.0,1.0,1.0,2.0,0.0,7.0,3.0,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
1,1,11,22,68.0,70.0,23,25,0,0,,0.0,1,0,0,0,109.0,44.0,Phil Baroni,Brad Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,22,6,15,4,4,1,3,2,8,2,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KO/TKO  Punches
0,0,35,18,67.0,66.0,47,20,2,0,28.0,,0,0,0,0,145.0,0.0,Mike Brown,Diego Nunes,0.0,0.0,13.0,25.0,37.0,55.0,21.0,29.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,62.0,36.0,0.0,0.0,20.0,22.0,66.0,56.0,33.0,26.0,1.0,0.0,25.0,,0.0,0.0,0.0,0.0,88.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,18,16,7,1,6,18,5,6,13,12,5,17,0,13.0,25.0,5.0,10.0,5.0,11.0,3.0,4.0,6.0,16.0,6.0,9.0,1.0,0.0,20.0,22.0,5.0,10.0,3.0,8.0,12.0,4.0,1.0,12.0,14.0,9.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,S-DEC
0,0,3,6,23.0,46.0,8,6,1,0,50.0,,2,1,0,0,106.0,31.0,Daniel Roberts,Greg Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,3,5,0,1,0,0,3,2,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,SUB  Kimura
0,0,3,12,15.0,50.0,4,14,1,0,50.0,0.0,0,0,0,0,45.0,67.0,Jacob Volkmann,Antonio McKee,0.0,0.0,2.0,6.0,22.0,40.0,8.0,20.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,219.0,6.0,0.0,0.0,5.0,7.0,27.0,43.0,9.0,7.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,0.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,5,0,5,2,2,3,7,0,4,0,1,2.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,5.0,7.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,S-DEC
0,0,20,5,41.0,20.0,26,7,1,1,33.0,33.0,0,0,0,0,13.0,67.0,Georges St-Pierre,Josh Koscheck,0.0,0.0,29.0,5.0,43.0,14.0,29.0,5.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,43.0,15.0,36.0,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,114.0,7.0,0.0,0.0,20.0,1.0,37.0,3.0,21.0,1.0,1.0,0.0,100.0,,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,22.0,0.0,46.0,0.0,24.0,6.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,20,5,14,4,0,1,6,0,20,2,0,2,0,1,29.0,5.0,17.0,5.0,1.0,0.0,11.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0,19.0,5.0,10.0,2.0,0.0,3.0,9.0,0.0,17.0,2.0,2.0,3.0,0.0,0.0,20.0,1.0,11.0,1.0,3.0,0.0,6.0,0.0,17.0,1.0,3.0,0.0,0.0,0.0,22.0,0.0,13.0,0.0,1.0,0.0,8.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,0,U-DEC
0,0,11,4,57.0,44.0,18,8,0,1,,100.0,0,2,1,0,16.0,186.0,Stefan Struve,Sean McCorkle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,11,4,0,0,0,0,1,0,0,0,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punches
